order_id,order_date,ship_date,ship_mode,customer_id
ORD-03215,2022-12-14,2022-12-17,Standard Class,C0140
ORD-03216,2022-09-30,2022-10-06,First Class,C0146
ORD-03217,2024-08-20,2024-08-23,Second Class,C0462
ORD-03218,2023-12-21,2023-12-24,Standard Class,C0266
ORD-03219,2023-05-15,2023-05-16,Standard Class,C0202
ORD-03220,2023-11-16,2023-11-18,Standard Class,C0402
ORD-03221,2022-03-20,2022-03-24,Standard Class,C0152
ORD-03222,2023-09-14,2023-09-17,Standard Class,C0385
ORD-03223,2024-08-04,2024-08-07,Standard Class,C0222
ORD-03224,2022-12-24,2022-12-26,Same Day,C0079
ORD-03225,2023-09-10,2023-09-15,Standard Class,C0200
ORD-03226,2023-05-22,2023-05-26,First Class,C0250
ORD-03227,2023-07-30,2023-08-01,Standard Class,C0099
ORD-03228,2022-09-01,2022-09-05,Standard Class,C0466
ORD-03229,2023-05-21,2023-05-26,Standard Class,C0489
ORD-03230,2023-02-26,2023-03-02,Second Class,C0400
ORD-03231,2022-08-05,2022-08-08,Standard Class,C0213
ORD-03232,2024-10-05,2024-10-09,First Class,C0143
ORD-03233,2022-11-26,2022-11-28,First Class,C0190
ORD-03234,2023-10-12,2023-10-15,Second Class,C0389
ORD-03235,2023-01-26,2023-01-28,Second Class,C0301
ORD-03236,2023-01-16,2023-01-19,Second Class,C0374
ORD-03237,2024-01-12,2024-01-14,Second Class,C0052
ORD-03238,2024-03-30,2024-04-05,Standard Class,C0455
ORD-03239,2023-11-04,2023-11-07,Second Class,C0112
ORD-03240,2023-05-28,2023-05-30,First Class,C0135
ORD-03241,2024-08-06,2024-08-09,Standard Class,C0411
ORD-03242,2024-07-18,2024-07-20,First Class,C0473
ORD-03243,2024-07-01,2024-07-04,Standard Class,C0470
ORD-03244,2023-10-06,2023-10-09,Standard Class,C0112
ORD-03245,2023-03-03,2023-03-05,Standard Class,C0013
ORD-03246,2023-05-17,2023-05-19,Standard Class,C0273
ORD-03247,2023-12-31,2024-01-03,First Class,C0233
ORD-03248,2022-03-12,2022-03-13,First Class,C0044
ORD-03249,2023-04-23,2023-04-27,Second Class,C0397
ORD-03250,2023-04-02,2023-04-06,Same Day,C0474
ORD-03251,2022-07-08,2022-07-12,Standard Class,C0073
ORD-03252,2022-10-18,2022-10-21,Standard Class,C0261
ORD-03253,2024-07-08,2024-07-11,Standard Class,C0231
ORD-03254,2022-10-19,2022-10-25,First Class,C0033
ORD-03255,2024-01-26,2024-01-27,Standard Class,C0388
ORD-03256,2023-01-12,2023-01-13,Same Day,C0476
ORD-03257,2023-05-23,2023-05-25,Second Class,C0410
ORD-03258,2023-06-12,2023-06-14,Same Day,C0068
ORD-03259,2023-07-13,2023-07-15,Standard Class,C0016
ORD-03260,2024-11-20,2024-11-24,Standard Class,C0485
ORD-03261,2022-09-17,2022-09-20,Second Class,C0150
ORD-03262,2023-02-25,2023-03-04,Second Class,C0292
ORD-03263,2022-10-31,2022-11-02,Standard Class,C0102
ORD-03264,2024-07-30,2024-08-02,First Class,C0186
ORD-03265,2024-11-28,2024-12-05,First Class,C0439
ORD-03266,2023-06-26,2023-07-01,Standard Class,C0419
ORD-03267,2024-12-25,2024-12-28,Standard Class,C0025
ORD-03268,2022-04-18,2022-04-21,Standard Class,C0072
ORD-03269,2022-09-25,2022-09-30,Standard Class,C0081
ORD-03270,2022-08-10,2022-08-13,Second Class,C0061
ORD-03271,2023-11-24,2023-11-26,Standard Class,C0018
ORD-03272,2022-09-12,2022-09-17,Second Class,C0242
ORD-03273,2022-09-10,2022-09-13,Second Class,C0058
ORD-03274,2022-09-14,2022-09-16,Standard Class,C0332
ORD-03275,2023-01-18,2023-01-21,Standard Class,C0377
ORD-03276,2023-03-18,2023-03-21,Standard Class,C0057
ORD-03277,2023-08-22,2023-08-27,Standard Class,C0097
ORD-03278,2023-01-25,2023-01-27,Standard Class,C0215
ORD-03279,2023-08-05,2023-08-10,Same Day,C0319
ORD-03280,2024-12-03,2024-12-06,Standard Class,C0012
ORD-03281,2023-08-21,2023-08-24,Standard Class,C0011
ORD-03282,2022-01-19,2022-01-21,Standard Class,C0397
ORD-03283,2023-08-30,2023-09-03,Standard Class,C0163
ORD-03284,2022-02-02,2022-02-08,Standard Class,C0283
ORD-03285,2024-05-11,2024-05-14,Second Class,C0217
ORD-03286,2022-06-04,2022-06-06,Standard Class,C0360
ORD-03287,2024-06-23,2024-06-26,Same Day,C0323
ORD-03288,2023-02-09,2023-02-13,Standard Class,C0241
ORD-03289,2024-04-23,2024-04-24,First Class,C0345
ORD-03290,2024-01-17,2024-01-21,First Class,C0045
ORD-03291,2022-09-28,2022-10-01,Standard Class,C0458
ORD-03292,2024-02-09,2024-02-12,Standard Class,C0081
ORD-03293,2022-06-21,2022-06-24,Standard Class,C0255
ORD-03294,2022-10-01,2022-10-03,Second Class,C0067
ORD-03295,2022-09-16,2022-09-20,First Class,C0493
ORD-03296,2023-02-26,2023-03-02,Standard Class,C0406
ORD-03297,2022-12-30,2023-01-02,Standard Class,C0102
ORD-03298,2023-01-13,2023-01-16,First Class,C0462
ORD-03299,2023-08-03,2023-08-05,Same Day,C0091
ORD-03300,2024-06-09,2024-06-14,Second Class,C0042
ORD-03301,2023-12-23,2023-12-26,First Class,C0276
ORD-03302,2024-05-30,2024-06-02,Standard Class,C0304
ORD-03303,2023-08-28,2023-08-31,Second Class,C0274
ORD-03304,2022-01-22,2022-01-25,Second Class,C0384
ORD-03305,2023-01-18,2023-01-20,Second Class,C0077
ORD-03306,2022-05-14,2022-05-16,Standard Class,C0234
ORD-03307,2024-11-14,2024-11-16,Standard Class,C0454
ORD-03308,2023-05-18,2023-05-22,Standard Class,C0202
ORD-03309,2022-05-24,2022-05-26,Standard Class,C0485
ORD-03310,2022-08-12,2022-08-14,Standard Class,C0221
ORD-03311,2022-08-08,2022-08-12,Second Class,C0262
ORD-03312,2022-06-28,2022-06-30,Standard Class,C0039
ORD-03313,2023-03-09,2023-03-13,Standard Class,C0011
ORD-03314,2022-09-22,2022-09-25,First Class,C0112
ORD-03315,2024-08-11,2024-08-13,First Class,C0409
ORD-03316,2023-03-05,2023-03-08,Standard Class,C0108
ORD-03317,2023-02-20,2023-02-21,Standard Class,C0492
ORD-03318,2023-12-28,2024-01-02,First Class,C0094
ORD-03319,2022-07-16,2022-07-19,First Class,C0311
ORD-03320,2024-12-12,2024-12-14,Standard Class,C0084
ORD-03321,2023-04-25,2023-04-27,Standard Class,C0058
ORD-03322,2024-06-08,2024-06-11,Standard Class,C0293
ORD-03323,2024-07-13,2024-07-15,Second Class,C0016
ORD-03324,2022-05-03,2022-05-05,Standard Class,C0479
ORD-03325,2024-02-17,2024-02-20,Standard Class,C0477
ORD-03326,2022-12-14,2022-12-19,Standard Class,C0326
ORD-03327,2022-01-29,2022-02-01,First Class,C0093
ORD-03328,2024-09-01,2024-09-05,Standard Class,C0480
ORD-03329,2022-02-04,2022-02-09,Standard Class,C0457
ORD-03330,2023-09-15,2023-09-17,Same Day,C0165
ORD-03331,2023-08-12,2023-08-17,Standard Class,C0437
ORD-03332,2024-12-26,2024-12-30,Standard Class,C0215
ORD-03333,2024-06-22,2024-06-25,Second Class,C0144
ORD-03334,2023-06-04,2023-06-11,Standard Class,C0274
ORD-03335,2022-05-02,2022-05-04,First Class,C0403
ORD-03336,2022-12-06,2022-12-08,Standard Class,C0428
ORD-03337,2022-06-24,2022-06-28,Standard Class,C0386
ORD-03338,2023-08-20,2023-08-23,First Class,C0442
ORD-03339,2023-03-27,2023-03-30,Standard Class,C0138
ORD-03340,2023-07-11,2023-07-13,Second Class,C0204
ORD-03341,2024-11-05,2024-11-09,Standard Class,C0302
ORD-03342,2022-01-09,2022-01-13,Standard Class,C0210
ORD-03343,2022-11-30,2022-12-03,First Class,C0019
ORD-03344,2024-10-13,2024-10-19,Standard Class,C0294
ORD-03345,2022-11-23,2022-11-26,Standard Class,C0293
ORD-03346,2022-01-15,2022-01-17,Standard Class,C0475
ORD-03347,2024-04-18,2024-04-22,Standard Class,C0368
ORD-03348,2022-08-14,2022-08-18,Second Class,C0462
ORD-03349,2022-04-23,2022-04-25,First Class,C0301
ORD-03350,2022-01-01,2022-01-03,Second Class,C0373
ORD-03351,2022-09-23,2022-09-28,Second Class,C0162
ORD-03352,2024-08-09,2024-08-16,Standard Class,C0130
ORD-03353,2022-11-02,2022-11-06,Standard Class,C0044
ORD-03354,2022-01-12,2022-01-14,Second Class,C0353
ORD-03355,2024-07-25,2024-08-01,Standard Class,C0083
ORD-03356,2023-02-24,2023-03-01,Standard Class,C0380
ORD-03357,2024-06-07,2024-06-10,First Class,C0124
ORD-03358,2022-06-20,2022-06-25,Standard Class,C0027
ORD-03359,2022-05-14,2022-05-19,Standard Class,C0304
ORD-03360,2024-08-22,2024-08-28,Standard Class,C0350
ORD-03361,2024-11-14,2024-11-19,Second Class,C0007
ORD-03362,2023-10-20,2023-10-24,Standard Class,C0411
ORD-03363,2022-06-28,2022-07-02,Standard Class,C0341
ORD-03364,2024-12-15,2024-12-18,Same Day,C0199
ORD-03365,2022-04-21,2022-04-25,Second Class,C0112
ORD-03366,2022-05-17,2022-05-21,First Class,C0089
ORD-03367,2022-08-20,2022-08-26,Standard Class,C0128
ORD-03368,2024-09-18,2024-09-21,Standard Class,C0230
ORD-03369,2023-04-13,2023-04-16,Standard Class,C0018
ORD-03370,2024-01-02,2024-01-05,Standard Class,C0289
ORD-03371,2023-04-26,2023-04-30,Standard Class,C0161
ORD-03372,2024-12-27,2024-12-31,Standard Class,C0352
ORD-03373,2024-03-24,2024-03-25,Standard Class,C0378
ORD-03374,2024-09-20,2024-09-23,Second Class,C0281
ORD-03375,2022-11-19,2022-11-21,Second Class,C0398
ORD-03376,2024-07-10,2024-07-11,Standard Class,C0422
ORD-03377,2024-06-22,2024-06-26,Standard Class,C0166
ORD-03378,2023-08-29,2023-08-31,Standard Class,C0260
ORD-03379,2023-03-05,2023-03-08,Standard Class,C0364
ORD-03380,2022-05-28,2022-05-30,Standard Class,C0190
ORD-03381,2024-04-29,2024-05-01,Standard Class,C0338
ORD-03382,2023-01-02,2023-01-06,First Class,C0266
ORD-03383,2024-04-29,2024-05-02,First Class,C0291
ORD-03384,2024-12-25,2024-12-30,Second Class,C0355
ORD-03385,2024-03-23,2024-03-26,First Class,C0360
ORD-03386,2022-06-24,2022-06-26,Second Class,C0279
ORD-03387,2023-08-11,2023-08-14,First Class,C0217
ORD-03388,2023-05-10,2023-05-14,Standard Class,C0321
ORD-03389,2024-08-30,2024-09-02,Standard Class,C0338
ORD-03390,2022-02-04,2022-02-10,Second Class,C0207
ORD-03391,2024-09-25,2024-09-29,Standard Class,C0153
ORD-03392,2023-06-22,2023-06-25,Second Class,C0480
ORD-03393,2024-01-20,2024-01-24,First Class,C0181
ORD-03394,2024-11-03,2024-11-09,Second Class,C0212
ORD-03395,2023-01-09,2023-01-12,Standard Class,C0273
ORD-03396,2023-07-11,2023-07-13,Standard Class,C0441
ORD-03397,2022-08-21,2022-08-25,First Class,C0203
ORD-03398,2023-12-06,2023-12-09,Same Day,C0205
ORD-03399,2023-07-17,2023-07-24,Standard Class,C0473
ORD-03400,2024-07-27,2024-07-30,First Class,C0404
ORD-03401,2024-06-05,2024-06-07,First Class,C0384
ORD-03402,2023-12-27,2024-01-03,Standard Class,C0153
ORD-03403,2022-03-17,2022-03-22,First Class,C0170
ORD-03404,2023-03-15,2023-03-17,Standard Class,C0429
ORD-03405,2023-11-30,2023-12-06,Standard Class,C0241
ORD-03406,2024-07-03,2024-07-06,Standard Class,C0287
ORD-03407,2024-06-09,2024-06-12,Second Class,C0245
ORD-03408,2023-11-23,2023-11-29,Second Class,C0321
ORD-03409,2022-09-10,2022-09-13,Standard Class,C0436
ORD-03410,2024-11-26,2024-11-28,First Class,C0080
ORD-03411,2023-02-14,2023-02-17,First Class,C0496
ORD-03412,2022-05-07,2022-05-11,Second Class,C0092
ORD-03413,2023-08-15,2023-08-17,Standard Class,C0149
ORD-03414,2022-10-21,2022-10-24,Standard Class,C0030
ORD-03415,2024-10-16,2024-10-20,Standard Class,C0123
ORD-03416,2022-11-06,2022-11-09,First Class,C0387
ORD-03417,2023-10-24,2023-10-28,Standard Class,C0482
ORD-03418,2023-06-12,2023-06-17,Same Day,C0326
ORD-03419,2023-06-24,2023-06-27,First Class,C0427
ORD-03420,2023-02-23,2023-02-26,Second Class,C0029
ORD-03421,2023-03-20,2023-03-22,Second Class,C0259
ORD-03422,2023-11-16,2023-11-20,Standard Class,C0186
ORD-03423,2024-04-19,2024-04-24,Second Class,C0417
ORD-03424,2022-08-24,2022-08-27,Standard Class,C0075
ORD-03425,2022-08-02,2022-08-05,First Class,C0045
ORD-03426,2022-03-26,2022-03-29,Second Class,C0069
ORD-03427,2024-03-04,2024-03-07,Second Class,C0498
ORD-03428,2022-03-26,2022-03-28,Second Class,C0416
ORD-03429,2022-03-06,2022-03-11,Standard Class,C0367
ORD-03430,2023-10-25,2023-10-27,Standard Class,C0210
ORD-03431,2023-09-19,2023-09-23,First Class,C0239
ORD-03432,2022-03-05,2022-03-08,Standard Class,C0340
ORD-03433,2024-07-27,2024-07-30,Standard Class,C0308
ORD-03434,2024-07-07,2024-07-09,Standard Class,C0192
ORD-03435,2023-05-06,2023-05-10,Standard Class,C0372
ORD-03436,2022-11-09,2022-11-11,Standard Class,C0103
ORD-03437,2023-09-07,2023-09-09,First Class,C0241
ORD-03438,2024-07-07,2024-07-10,Second Class,C0253
ORD-03439,2024-03-23,2024-03-27,Standard Class,C0424
ORD-03440,2024-07-28,2024-07-30,First Class,C0220
ORD-03441,2023-11-11,2023-11-13,Standard Class,C0397
ORD-03442,2023-03-11,2023-03-16,Standard Class,C0474
ORD-03443,2023-11-13,2023-11-18,Second Class,C0336
ORD-03444,2024-12-09,2024-12-11,Second Class,C0217
ORD-03445,2022-12-06,2022-12-10,Standard Class,C0202
ORD-03446,2022-12-13,2022-12-16,Same Day,C0029
ORD-03447,2023-10-08,2023-10-12,First Class,C0494
ORD-03448,2023-10-11,2023-10-16,Standard Class,C0447
ORD-03449,2022-09-02,2022-09-04,Standard Class,C0486
ORD-03450,2022-04-19,2022-04-23,First Class,C0212
ORD-03451,2023-06-17,2023-06-20,Standard Class,C0154
ORD-03452,2022-10-23,2022-10-26,Standard Class,C0480
ORD-03453,2022-04-22,2022-04-26,Second Class,C0231
ORD-03454,2022-12-09,2022-12-15,Standard Class,C0102
ORD-03455,2022-04-11,2022-04-13,Standard Class,C0315
ORD-03456,2023-09-21,2023-09-22,Standard Class,C0177
ORD-03457,2022-01-28,2022-01-30,Second Class,C0181
ORD-03458,2024-07-25,2024-08-01,Standard Class,C0472
ORD-03459,2022-02-27,2022-03-03,Standard Class,C0415
ORD-03460,2022-10-24,2022-10-28,Standard Class,C0232
ORD-03461,2022-05-14,2022-05-15,Standard Class,C0012
ORD-03462,2022-09-06,2022-09-11,First Class,C0186
ORD-03463,2024-10-17,2024-10-22,First Class,C0249
ORD-03464,2023-07-04,2023-07-08,Standard Class,C0420
ORD-03465,2024-06-20,2024-06-23,Second Class,C0266
ORD-03466,2024-04-13,2024-04-15,Second Class,C0390
ORD-03467,2024-02-10,2024-02-13,First Class,C0135
ORD-03468,2022-05-26,2022-05-30,Standard Class,C0245
ORD-03469,2024-06-11,2024-06-13,Standard Class,C0031
ORD-03470,2022-12-10,2022-12-14,Second Class,C0347
ORD-03471,2024-11-24,2024-11-26,Standard Class,C0456
ORD-03472,2023-12-03,2023-12-07,Standard Class,C0259
ORD-03473,2022-01-01,2022-01-04,Second Class,C0104
ORD-03474,2022-06-02,2022-06-04,Same Day,C0431
ORD-03475,2023-03-05,2023-03-08,Standard Class,C0382
ORD-03476,2023-05-23,2023-05-26,Second Class,C0469
ORD-03477,2023-05-06,2023-05-08,Standard Class,C0001
ORD-03478,2022-12-11,2022-12-16,First Class,C0429
ORD-03479,2022-08-09,2022-08-10,Standard Class,C0438
ORD-03480,2023-12-24,2023-12-27,Standard Class,C0434
ORD-03481,2024-11-14,2024-11-15,Standard Class,C0207
ORD-03482,2023-06-12,2023-06-14,Standard Class,C0135
ORD-03483,2024-04-20,2024-04-22,Standard Class,C0447
ORD-03484,2024-12-01,2024-12-03,Standard Class,C0271
ORD-03485,2023-04-26,2023-04-29,Second Class,C0089
ORD-03486,2024-07-18,2024-07-20,Standard Class,C0195
ORD-03487,2024-05-21,2024-05-25,Second Class,C0414
ORD-03488,2022-12-11,2022-12-13,Standard Class,C0122
ORD-03489,2022-02-14,2022-02-16,Second Class,C0462
ORD-03490,2022-01-21,2022-01-24,Standard Class,C0116
ORD-03491,2024-12-29,2025-01-03,Standard Class,C0196
ORD-03492,2024-05-22,2024-05-26,Standard Class,C0036
ORD-03493,2022-02-17,2022-02-21,Standard Class,C0067
ORD-03494,2023-07-05,2023-07-07,First Class,C0133
ORD-03495,2022-10-14,2022-10-19,Second Class,C0281
ORD-03496,2024-09-28,2024-09-29,Standard Class,C0479
ORD-03497,2024-10-30,2024-11-01,Standard Class,C0011
ORD-03498,2023-06-26,2023-06-30,Standard Class,C0456
ORD-03499,2024-01-26,2024-01-29,Standard Class,C0218
ORD-03500,2022-10-01,2022-10-08,Second Class,C0322
ORD-03501,2024-08-13,2024-08-14,Standard Class,C0156
ORD-03502,2023-08-23,2023-08-30,Standard Class,C0240
ORD-03503,2023-01-16,2023-01-20,Standard Class,C0060
ORD-03504,2023-04-24,2023-04-27,Standard Class,C0138
ORD-03505,2022-01-15,2022-01-17,Standard Class,C0050
ORD-03506,2023-05-31,2023-06-02,Standard Class,C0167
ORD-03507,2022-07-10,2022-07-16,Standard Class,C0165
ORD-03508,2023-09-13,2023-09-16,Standard Class,C0319
ORD-03509,2022-06-03,2022-06-07,Standard Class,C0189
ORD-03510,2022-09-29,2022-10-06,Second Class,C0487
ORD-03511,2022-05-23,2022-05-25,Standard Class,C0469
ORD-03512,2024-12-28,2024-12-31,Standard Class,C0092
ORD-03513,2022-09-04,2022-09-08,Standard Class,C0294
ORD-03514,2024-02-27,2024-02-29,Standard Class,C0376
ORD-03515,2022-03-20,2022-03-22,Standard Class,C0289
ORD-03516,2023-09-15,2023-09-18,First Class,C0075
ORD-03517,2023-06-09,2023-06-12,First Class,C0045
ORD-03518,2024-02-11,2024-02-15,Standard Class,C0428
ORD-03519,2024-07-26,2024-07-28,First Class,C0385
ORD-03520,2023-09-09,2023-09-16,Standard Class,C0053
ORD-03521,2024-10-28,2024-10-29,Standard Class,C0175
ORD-03522,2022-03-08,2022-03-12,Same Day,C0161
ORD-03523,2022-07-10,2022-07-13,First Class,C0067
ORD-03524,2024-02-07,2024-02-09,Same Day,C0474
ORD-03525,2023-06-05,2023-06-07,Standard Class,C0399
ORD-03526,2024-09-16,2024-09-20,Standard Class,C0361
ORD-03527,2022-09-24,2022-09-29,Standard Class,C0270
ORD-03528,2023-04-30,2023-05-02,Second Class,C0407
ORD-03529,2023-01-11,2023-01-14,Standard Class,C0124
ORD-03530,2023-10-15,2023-10-18,First Class,C0182
ORD-03531,2023-07-03,2023-07-05,Standard Class,C0376
ORD-03532,2022-03-14,2022-03-18,Standard Class,C0392
ORD-03533,2022-11-04,2022-11-09,Second Class,C0182
ORD-03534,2022-07-18,2022-07-21,Second Class,C0036
ORD-03535,2023-07-26,2023-08-02,Standard Class,C0212
ORD-03536,2024-03-01,2024-03-03,Same Day,C0384
ORD-03537,2022-06-28,2022-07-02,Standard Class,C0436
ORD-03538,2022-07-16,2022-07-19,Standard Class,C0134
ORD-03539,2024-01-05,2024-01-08,First Class,C0353
ORD-03540,2022-03-30,2022-04-02,Same Day,C0412
ORD-03541,2024-03-09,2024-03-11,First Class,C0178
ORD-03542,2024-02-27,2024-03-02,First Class,C0166
ORD-03543,2024-01-18,2024-01-22,Second Class,C0414
ORD-03544,2022-07-28,2022-07-30,First Class,C0494
ORD-03545,2023-05-08,2023-05-13,Standard Class,C0491
ORD-03546,2023-10-27,2023-10-30,Second Class,C0337
ORD-03547,2024-11-02,2024-11-06,Second Class,C0329
ORD-03548,2024-05-20,2024-05-22,Standard Class,C0476
ORD-03549,2024-01-02,2024-01-04,Standard Class,C0438
ORD-03550,2023-11-29,2023-12-02,Standard Class,C0327
ORD-03551,2023-08-17,2023-08-20,Second Class,C0046
ORD-03552,2024-06-04,2024-06-08,Standard Class,C0156
ORD-03553,2024-05-01,2024-05-04,First Class,C0401
ORD-03554,2022-11-21,2022-11-23,Standard Class,C0488
ORD-03555,2024-09-05,2024-09-08,Standard Class,C0432
ORD-03556,2024-08-13,2024-08-17,First Class,C0428
ORD-03557,2024-06-12,2024-06-16,Standard Class,C0236
ORD-03558,2022-05-24,2022-05-26,Standard Class,C0316
ORD-03559,2023-01-19,2023-01-20,Standard Class,C0060
ORD-03560,2022-08-04,2022-08-08,Second Class,C0005
ORD-03561,2022-11-20,2022-11-22,Same Day,C0453
ORD-03562,2024-11-04,2024-11-06,First Class,C0462
ORD-03563,2022-08-05,2022-08-06,Second Class,C0454
ORD-03564,2024-08-08,2024-08-11,Standard Class,C0391
ORD-03565,2022-07-02,2022-07-05,Standard Class,C0181
ORD-03566,2022-09-27,2022-10-01,Standard Class,C0145
ORD-03567,2024-08-02,2024-08-04,Standard Class,C0315
ORD-03568,2024-05-19,2024-05-23,Standard Class,C0265
ORD-03569,2023-04-12,2023-04-14,Standard Class,C0223
ORD-03570,2022-11-01,2022-11-06,Second Class,C0406
ORD-03571,2022-04-21,2022-04-24,Standard Class,C0301
ORD-03572,2024-10-10,2024-10-13,Second Class,C0457
ORD-03573,2022-08-20,2022-08-22,First Class,C0443
ORD-03574,2023-08-18,2023-08-20,Second Class,C0336
ORD-03575,2022-06-22,2022-06-25,Second Class,C0484
ORD-03576,2024-08-30,2024-09-03,Second Class,C0482
ORD-03577,2024-10-27,2024-10-29,Standard Class,C0237
ORD-03578,2023-06-30,2023-07-06,Standard Class,C0013
ORD-03579,2023-07-02,2023-07-09,Standard Class,C0339
ORD-03580,2023-06-02,2023-06-05,Standard Class,C0268
ORD-03581,2024-07-02,2024-07-08,Second Class,C0420
ORD-03582,2022-08-03,2022-08-05,First Class,C0266
ORD-03583,2022-05-14,2022-05-15,Same Day,C0016
ORD-03584,2022-10-12,2022-10-13,Standard Class,C0092
ORD-03585,2023-11-17,2023-11-20,Same Day,C0248
ORD-03586,2022-11-27,2022-11-29,Standard Class,C0019
ORD-03587,2024-06-12,2024-06-18,First Class,C0360
ORD-03588,2024-06-17,2024-06-19,Standard Class,C0390
ORD-03589,2022-03-19,2022-03-22,Standard Class,C0388
ORD-03590,2024-08-04,2024-08-09,Standard Class,C0414
ORD-03591,2023-11-19,2023-11-21,First Class,C0103
ORD-03592,2022-01-21,2022-01-23,Standard Class,C0095
ORD-03593,2023-07-20,2023-07-24,Standard Class,C0430
ORD-03594,2024-04-06,2024-04-08,First Class,C0283
ORD-03595,2022-06-28,2022-06-30,First Class,C0429
ORD-03596,2024-12-18,2024-12-20,Standard Class,C0213
ORD-03597,2024-06-23,2024-06-26,Second Class,C0037
ORD-03598,2023-10-31,2023-11-06,Standard Class,C0393
ORD-03599,2022-07-10,2022-07-15,Standard Class,C0061
ORD-03600,2023-12-09,2023-12-11,Standard Class,C0291
ORD-03601,2024-11-24,2024-11-27,Standard Class,C0362
ORD-03602,2023-01-14,2023-01-17,Standard Class,C0303
ORD-03603,2023-01-22,2023-01-29,Standard Class,C0244
ORD-03604,2022-08-25,2022-08-27,Standard Class,C0405
ORD-03605,2023-09-08,2023-09-11,Second Class,C0401
ORD-03606,2022-10-10,2022-10-14,Second Class,C0311
ORD-03607,2022-01-01,2022-01-07,Standard Class,C0344
ORD-03608,2023-04-09,2023-04-11,Standard Class,C0351
ORD-03609,2024-08-24,2024-08-26,Second Class,C0006
ORD-03610,2022-06-21,2022-06-23,Second Class,C0377
ORD-03611,2024-04-22,2024-04-23,Second Class,C0419
ORD-03612,2023-11-21,2023-11-25,Standard Class,C0306
ORD-03613,2023-07-29,2023-08-02,Standard Class,C0165
ORD-03614,2022-06-14,2022-06-18,Second Class,C0013
ORD-03615,2023-01-18,2023-01-20,Standard Class,C0025
ORD-03616,2022-07-28,2022-07-30,First Class,C0224
ORD-03617,2022-08-12,2022-08-14,Second Class,C0123
ORD-03618,2022-01-03,2022-01-05,Standard Class,C0129
ORD-03619,2023-01-07,2023-01-11,Standard Class,C0305
ORD-03620,2023-09-03,2023-09-05,First Class,C0122
ORD-03621,2022-04-26,2022-04-27,Standard Class,C0035
ORD-03622,2023-03-23,2023-03-26,Standard Class,C0083
ORD-03623,2023-02-19,2023-02-22,Second Class,C0309
